Contact ID	Yardi ID	Yardi HOH ID	HOH	birth year	Age at MI	First Move In	Move Out	Interaction: Record Type	Type	Sub-Type	Resource	Reason	Quantity	Cause Date	Date	HH MO Reason
003U000001V5zFJ	11941	11941	1	1969	43	1/15/13	1/31/17	Housing Stability	Direct Support		Housing	Proactive			1/16/17	
003U000001V5zFJ	11941	11941	1	1969	43	1/15/13	1/31/17	Housing Stability	Direct Support		Conflict Resolution; Housing; Safety	Proactive			10/20/16	
003U000001V5zFJ	11941	11941	1	1969	43	1/15/13	1/31/17	Housing Stability	Direct Support		Housing; Safety	Proactive			10/25/16	
003U000001V5zFJ	11941	11941	1	1969	43	1/15/13	1/31/17	Housing Stability	Direct Support		Family/Social Relations	Proactive			6/9/17	
003U000001V5zFJ	11941	11941	1	1969	43	1/15/13	1/31/17	Housing Stability	Direct Support		Housing	Proactive			10/12/16	
003U000001V5zFJ	11941	11941	1	1969	43	1/15/13	1/31/17	Housing Stability	Direct Support		Housing	Proactive			2/20/17	
003U000001V5zFJ	11941	11941	1	1969	43	1/15/13	1/31/17	Housing Stability	Housing Stability		Food; Volunteer Opportunities	Proactive			2/12/16	
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Connection to Community Resource			Domestic Violence				7/17/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Connection to Community Resource			Employment				5/21/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Connection to Community Resource			Food				7/16/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Connection to Community Resource			Food				7/9/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Connection to Community Resource			Housing				4/18/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Connection to Community Resource			Housing				4/24/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Connection to Community Resource			Rental Assistance				1/13/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Connection to Community Resource			Safety				2/3/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Housing Stability	Eviction Prevention						4/14/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Housing Stability	Eviction Prevention						4/11/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Housing Stability	Eviction Prevention						7/17/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Housing Stability	Housing Stability		Food				2/5/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Housing Stability	Housing Stability		Household Goods				2/11/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Housing Stability	Housing Stability		Household Goods				4/18/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Housing Stability	Eviction Prevention						9/11/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Housing Stability	Eviction Prevention						6/10/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Housing Stability	Eviction Prevention						11/10/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Housing Stability	Housing Stability						11/17/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Housing Stability	Housing Stability						4/1/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Housing Stability	Housing Stability						4/18/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Housing Stability	Housing Stability						7/15/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Housing Stability	Housing Stability						9/18/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Housing Stability	Housing Stability						9/17/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Housing Stability	Housing Stability						9/18/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Housing Stability	Eviction Prevention	Non-payment of rent					10/11/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Housing Stability	Housing Stability						7/15/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Housing Stability	Housing Stability						5/9/14	Desired Amenities
003U000001V5zkT	11950	11950	1	1994	19	2/1/13	11/30/14	Housing Stability	Housing Stability						6/10/14	Desired Amenities
003U000001V5zDw	11967	11967	1	1987	26	12/14/12		Connection to Community Resource			Food				10/20/14	
003U000001V5zDw	11967	11967	1	1987	26	12/14/12		Connection to Community Resource			Clothing; Furniture; Household Goods				4/13/15	
003U000001V5zDw	11967	11967	1	1987	26	12/14/12		Connection to Community Resource			Clothing; Furniture; Household Goods				11/10/14	
003U000001V5zDw	11967	11967	1	1987	26	12/14/12		Connection to Community Resource			Housing				2/9/15	
003U000001V5zDw	11967	11967	1	1987	26	12/14/12		Connection to Community Resource			Housing				1/16/15	
003U000001V5zDw	11967	11967	1	1987	26	12/14/12		Connection to Community Resource			Life Skills				11/14/14	
003U000001V5zDw	11967	11967	1	1987	26	12/14/12		Connection to Community Resource			Rental Assistance				2/20/15	
003U000001V5zDw	11967	11967	1	1987	26	12/14/12		Connection to Community Resource			Safety				2/27/15	
003U000001V5zDw	11967	11967	1	1987	26	12/14/12		Connection to Community Resource			Safety				3/2/15	
003U000001V5zDw	11967	11967	1	1987	26	12/14/12		Housing Stability	Housing Stability		Conflict Resolution; Housing	Reactive			4/26/16	
003U000001V5zDw	11967	11967	1	1987	26	12/14/12		Housing Stability	Housing Stability		Family/Social Relations	Reactive			2/16/16	
003U000001V5zDw	11967	11967	1	1987	26	12/14/12		Housing Stability	Housing Stability		Housing; Income	Reactive			2/2/16	
003U000001V5zDw	11967	11967	1	1987	26	12/14/12		Housing Stability	Housing Stability						1/16/14	
003U000001V5zDw	11967	11967	1	1987	26	12/14/12		Housing Stability	Housing Stability						5/21/15	
003U000001V5zDw	11967	11967	1	1987	26	12/14/12		Housing Stability	Eviction Prevention	Non-payment of rent					4/10/14	
003U000001V5zDw	11967	11967	1	1987	26	12/14/12		Housing Stability	Direct Support		Housing; Income	Proactive			8/4/16	
003U000001V5zDw	11967	11967	1	1987	26	12/14/12		Housing Stability	Direct Support		Rental Assistance	Proactive			9/8/16	
003U000001V5zDw	11967	11967	1	1987	26	12/14/12		Housing Stability	Direct Support		Housing; Income	Proactive			9/20/16	
003U000001V5zDw	11967	11967	1	1987	26	12/14/12		Housing Stability	Housing Stability		Housing; Income				1/5/16	
003U000001V5zMW	12043	12043	1	1958	54	3/1/13	11/30/14	Connection to Community Resource			Housing				11/13/14	Lease Violation(s)
003U000001V5zMW	12043	12043	1	1958	54	3/1/13	11/30/14	Connection to Community Resource			Housing				11/17/14	Lease Violation(s)
003U000001V5zMW	12043	12043	1	1958	54	3/1/13	11/30/14	Connection to Community Resource			Housing				11/20/14	Lease Violation(s)
003U000001V5zMW	12043	12043	1	1958	54	3/1/13	11/30/14	Connection to Community Resource			Housing				11/11/14	Lease Violation(s)
003U000001V5zMW	12043	12043	1	1958	54	3/1/13	11/30/14	Housing Stability	Housing Stability						1/16/14	Lease Violation(s)
003U000001V5zMW	12043	12043	1	1958	54	3/1/13	11/30/14	Housing Stability	Housing Stability						11/17/14	Lease Violation(s)
003U000001V5zMW	12043	12043	1	1958	54	3/1/13	11/30/14	Housing Stability	Housing Stability						11/17/14	Lease Violation(s)
003U000001V5zEp	12059	12059	1	1990	22	2/18/13	9/30/15	Connection to Community Resource			Income				1/22/15	Relocation
003U000001V5zEp	12059	12059	1	1990	22	2/18/13	9/30/15	Connection to Community Resource			Rental Assistance				10/16/14	Relocation
003U000001V5zEp	12059	12059	1	1990	22	2/18/13	9/30/15	Connection to Community Resource			Rental Assistance				10/2/14	Relocation
003U000001V5zEp	12059	12059	1	1990	22	2/18/13	9/30/15	Housing Stability	Eviction Prevention	Non-payment of rent					11/17/14	Relocation
003U000001hJ5UE	12068	12068	1	1963	49	2/1/13	2/28/17	Material Goods	Material Goods		Food	Proactive			11/23/16	Lease Violation(s)
003U000001hJ5UE	12068	12068	1	1963	49	2/1/13	2/28/17	Housing Stability	Outreach			Proactive			11/6/16	Lease Violation(s)
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Material Goods	Material Goods		Household Goods	Proactive	2		4/28/16	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Material Goods	Material Goods			Proactive	2		5/3/17	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Material Goods	Material Goods		Back to School Supplies		4		9/17/14	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Material Goods	Material Goods		Coats		5		1/5/15	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Material Goods	Material Goods		Furniture		384		9/8/14	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Material Goods	Material Goods		Furniture		3		3/10/14	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Material Goods	Material Goods		Household Goods		2		3/7/14	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Material Goods	Material Goods		Welcome Basket	Proactive	1		12/1/16	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Material Goods	Material Goods		Household Goods				12/18/15	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Material Goods	Material Goods		Toys for Tots		6		12/14/15	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Material Goods	Material Goods		Gift Card				1/7/16	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Connection to Community Resource			Child Care	Proactive			5/16/16	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Connection to Community Resource			Domestic Violence				4/27/15	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Connection to Community Resource			Domestic Violence				4/9/15	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Connection to Community Resource			Domestic Violence				4/28/15	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Connection to Community Resource			Domestic Violence				4/9/15	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Connection to Community Resource			Domestic Violence				3/10/15	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Connection to Community Resource			Domestic Violence				4/6/15	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Connection to Community Resource			Clothing; Furniture; Household Goods				9/8/14	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Connection to Community Resource			Clothing; Furniture; Household Goods				9/29/14	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Connection to Community Resource			Clothing; Furniture; Household Goods				9/29/14	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Connection to Community Resource			Clothing; Furniture; Household Goods				9/30/14	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Connection to Community Resource			Clothing; Furniture; Household Goods				9/29/14	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Connection to Community Resource			Clothing; Furniture; Household Goods				9/29/14	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Connection to Community Resource			Safety				3/24/15	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Connection to Community Resource	Information & Referrals		Child Care; Computer Assistance; Employment; Literacy	Proactive			12/22/16	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Connection to Community Resource	Information & Referrals		Cultural Connection; Immigration	Reactive			1/18/17	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Connection to Community Resource	Coordination of Services		Child Care; Cultural Connection; Domestic Violence; Education; Interpretation; Legal; Literacy; Safety	Reactive			2/23/17	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Connection to Community Resource			Cultural Connection				12/8/15	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Connection to Community Resource			Food				1/4/16	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Housing Stability	Housing Stability		Energy Assistance	Proactive			4/4/16	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Housing Stability	Eviction Prevention	Non-payment of rent	Employment; Rental Assistance	Reactive			3/23/17	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Housing Stability	Eviction Prevention	Lease Violation	Housing	Proactive			5/26/16	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Housing Stability	Housing Stability		Coats				1/13/15	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Housing Stability	Housing Stability		Furniture				3/7/14	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Housing Stability	Housing Stability		Furniture				3/12/14	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Housing Stability	Housing Stability		Furniture				3/10/14	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Housing Stability	Housing Stability		Furniture				9/29/14	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Housing Stability	Housing Stability		Education				5/4/15	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Housing Stability	Housing Stability						2/5/15	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Housing Stability	Housing Stability						3/17/15	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Housing Stability	Housing Stability						5/2/14	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Housing Stability	Housing Stability						1/13/15	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Housing Stability	Housing Stability						2/3/15	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Housing Stability	Lease Education		Bus Cards; Coats	Proactive			12/5/16	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Housing Stability	Advocacy		Bus Cards; Child Care; Clothing	Reactive			2/6/17	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Housing Stability	Housing Stability		Domestic Violence	Reactive			2/2/16	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Housing Stability	Housing Stability		Housing				12/25/15	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Housing Stability	Housing Stability		Employment				12/19/15	
003U000001V5yhl	12075;311	12075	0	1977	31	1/31/08		Housing Stability	Housing Stability		Housing	Proactive			1/29/16	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Material Goods	Material Goods		Furniture	Reactive	1		7/20/16	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Material Goods	Material Goods		Household Goods	Reactive	1		7/21/16	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Material Goods	Material Goods		Food	Proactive	1		11/22/16	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Material Goods	Material Goods		Bus Cards	Reactive	1		11/16/16	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Material Goods	Material Goods		Furniture	Proactive	1		6/23/16	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Connection to Community Resource			Health Care				10/3/14	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Connection to Community Resource			Employment				9/11/14	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Connection to Community Resource			Energy Assistance				6/26/14	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Connection to Community Resource			Income				6/25/14	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Housing Stability	Home Management	Budgeting	Cultural Connection; Education; Housing	Reactive			3/8/17	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Housing Stability	Housing Stability		Bus Cards	Reactive	1		3/15/16	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Housing Stability	Housing Stability		Education	Reactive			4/13/16	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Housing Stability	Housing Stability		Immigration	Reactive			5/6/16	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Housing Stability	Direct Support		Disabilities; Medical/Dental; Health Care; Mental Health	Reactive			4/21/17	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Housing Stability	Housing Stability		Disabilities	Reactive			5/17/16	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Housing Stability	Home Management	Inspection	Education; Household Goods; Housing; Immigration; Interpretation	Proactive			5/23/17	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Housing Stability	Home Management	Organizing personal records	Safety; Spiritual Connection	Reactive			7/26/16	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Housing Stability	Housing Stability						4/3/14	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Housing Stability	Eviction Prevention						4/4/14	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Housing Stability	Eviction Prevention						8/4/14	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Housing Stability	Housing Stability		Community Involvement				6/19/14	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Housing Stability	Housing Stability						9/4/14	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Housing Stability	Housing Stability						4/4/14	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Housing Stability	Home Management	Inspection	Education; Financial Literacy; Mental Health	Reactive			3/15/17	
003U000001V5ymC	12101	12101	1	1991	22	2/14/13		Housing Stability	Direct Support		Bus Cards; Clothing; Education; Employment; Housing	Reactive			2/20/17	
003U0000013FT9k	12121	12121	1	1956	56	3/8/13	2/19/16	Connection to Community Resource			Housing				4/6/15	Lease Violation(s)
003U0000013FT9k	12121	12121	1	1956	56	3/8/13	2/19/16	Connection to Community Resource			Housing				6/11/15	Lease Violation(s)
003U0000013FT9k	12121	12121	1	1956	56	3/8/13	2/19/16	Connection to Community Resource			Life Skills				11/14/14	Lease Violation(s)
003U0000013FT9k	12121	12121	1	1956	56	3/8/13	2/19/16	Housing Stability	Housing Stability						5/22/14	Lease Violation(s)
003U0000013FT9k	12121	12121	1	1956	56	3/8/13	2/19/16	Housing Stability	Housing Stability						11/10/14	Lease Violation(s)
003U0000013FT9k	12121	12121	1	1956	56	3/8/13	2/19/16	Housing Stability	Housing Stability		Housing				1/19/16	Lease Violation(s)
003U000001V5ynF	12196	12196	1	1953	59	3/1/13	10/31/16	Connection to Community Resource			Community Involvement				10/16/14	
003U000001V5ynF	12196	12196	1	1953	59	3/1/13	10/31/16	Connection to Community Resource			Family/Social Relations				6/4/15	
003U000001V5ynF	12196	12196	1	1953	59	3/1/13	10/31/16	Connection to Community Resource			Housing				5/28/15	
