Contact ID	Yardi ID	Yardi HOH ID	Yardi HoH	Birth year	Age at MI	First Move In	Move Out	Volunteer Job: Volunteer Job Name	Hours Worked	Start Date	Volunteer Job: Leadership Tier	MO Reason
003U000001V5ytw	16328	16328	1	1923	91	5/13/14		Event Assistance (Large role)	4	5/12/16	Tier 2	
003U000001V5ytw	16328	16328	1	1923	91	5/13/14		Event Assistance (Large role)	4	5/19/16	Tier 2	
003U000001V5ytw	16328	16328	1	1923	91	5/13/14		RC Support (Large role)	4	7/25/16	Tier 2	
003U000001V5ytw	16328	16328	1	1923	91	5/13/14		RC Support (Large role)	4	7/26/16	Tier 2	
003U000001V5ytw	16328	16328	1	1923	91	5/13/14		RC Support (Large role)	4	5/10/16	Tier 2	
003U000001V5ytw	16328	16328	1	1923	91	5/13/14		Event Assistance (Large role)	1.5	7/27/16	Tier 2	
003U000001V5ytw	16328	16328	1	1923	91	5/13/14		RC Support (Large role)	4	5/3/16	Tier 2	
003U000001V5ytw	16328	16328	1	1923	91	5/13/14		RC Support (Large role)	4	5/5/16	Tier 2	
003U000001V5ytw	16328	16328	1	1923	91	5/13/14		RC Support (Large role)	4	4/28/16	Tier 2	
003U000001V5ytw	16328	16328	1	1923	91	5/13/14		RC Support (Large role)	4	4/22/16	Tier 2	
003U000001V5ytw	16328	16328	1	1923	91	5/13/14		RC Support (Large role)	4	4/26/16	Tier 2	
003U000001V5ytw	16328	16328	1	1923	91	5/13/14		RC Support (Large role)	4	4/21/16	Tier 2	
003U000001V5yza	16342	16342	1	1951	50	11/1/01		Event Assistance (Large role)	2	2/5/16	Tier 2	
003U000001V5yza	16342	16342	1	1951	50	11/1/01		Event Assistance (Large role)	4	6/24/16	Tier 2	
003U000001V5yza	16342	16342	1	1951	50	11/1/01		Event Assistance (Large role)	2.5	6/7/16	Tier 2	
003U000001V5zF4	16344	16344	1	1950	64	2/1/15		Event Assistance (Large role)	1	11/23/16	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Large role)	1	1/25/17	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Large role)	4	9/28/16	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Large role)	3	9/26/16	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Small role)	1	3/31/17	Tier 1	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Small role)	1	3/31/17	Tier 1	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		Event Assistance (Large role)	8	4/4/17	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		Event Assistance (Large role)	8	4/4/17	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Large role)	1.5	6/29/17	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Large role)	1.5	4/20/17	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		Event Assistance (Large role)	7.5	8/2/16	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		Event Assistance (Large role)	1.5	4/27/17	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Large role)	1.5	4/6/17	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Small role)	1	3/20/17	Tier 1	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		Event Assistance (Large role)	2	4/17/17	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		Event Assistance (Large role)	2	4/17/17	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Large role)	2	8/4/16	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		Event Assistance (Large role)	2.5	9/20/16	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Small role)	1.5	6/23/17	Tier 1	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Small role)	0.45	6/16/17	Tier 1	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Large role)	1.5	8/17/16	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		Event Assistance (Large role)	2	11/23/16	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		Event Assistance (Large role)	1.5	8/18/16	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		Event Assistance (Large role)	4	10/6/16	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		Event Assistance (Large role)	2.5	8/24/16	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		Event Assistance (Large role)	3	9/16/16	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Large role)	3	10/6/16	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Large role)	1	5/22/17	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		Event Assistance (Large role)	2	11/9/16	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Large role)	4	9/30/16	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		Event Host - No Staff	8	10/1/16	Tier 3	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Large role)	2	2/14/17	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Small role)	1.5	7/1/16	Tier 1	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Large role)	3.5	7/5/16	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Large role)	3	6/7/17	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Large role)	3	6/7/17	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Small role)	1	2/24/17	Tier 1	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Small role)	1	2/24/17	Tier 1	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Large role)	2.5	7/13/16	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		Event Assistance (Large role)	3.5	6/7/16	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Small role)	0.3	5/8/17	Tier 1	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Small role)	0.3	5/8/17	Tier 1	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		Event Assistance (Large role)	10	5/5/17	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		Event Assistance (Large role)	6	5/5/17	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Large role)	1.5	5/31/16	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Large role)	1.5	2/27/17	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Large role)	1.5	7/23/16	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		Event Assistance (Large role)	1.5	5/19/17	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		Event Assistance (Large role)	10	5/12/17	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Large role)	2	7/26/16	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		RC Support (Large role)	1.5	5/9/16	Tier 2	
003U000001V5yom	16349	16349	1	1947	59	6/1/06		Event Assistance (Large role)	2.5	8/1/16	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	3.5	4/8/16	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		RC Support (Large role)	3	1/27/17	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		RC Support (Large role)	4	10/14/16	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	4	2/12/16	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	3	4/21/17	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	3	4/21/17	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	8	8/2/16	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		RC Support (Large role)	3	10/17/16	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		RC Support (Large role)	4	10/21/16	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		RC Support (Large role)	1.5	6/20/17	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	3.5	3/10/17	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	5	9/2/16	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	2	9/9/16	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	3	6/16/17	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	4	6/23/17	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	3	11/11/16	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		RC Support (Large role)	4	10/28/16	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		RC Support (Large role)	8	12/7/15	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		RC Support (Large role)	3	2/17/17	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		RC Support (Large role)	3	1/20/17	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	5	11/18/15	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Host - No Staff	4	9/30/16	Tier 3	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	2	9/23/16	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	2	6/24/16	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	4	5/19/17	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	3	5/26/17	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	3	5/26/17	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		RC Support (Large role)	4	12/6/16	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		RC Support (Large role)	3	11/18/16	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	3	6/9/17	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	3	6/9/17	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	4	6/10/16	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Small duty)	0.5	12/19/16	Tier 1	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		RC Support (Large role)	5	5/27/16	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	4	3/31/17	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	3	7/29/16	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		RC Support (Large role)	3	12/16/16	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		RC Support (Large role)	3	12/23/16	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Host - No Staff	3	5/12/17	Tier 3	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Host - No Staff	3	5/12/17	Tier 3	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		RC Support (Large role)	2	5/6/17	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		Event Assistance (Large role)	4	3/11/16	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		RC Support (Large role)	4	4/29/16	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		RC Support (Large role)	6	1/30/17	Tier 2	
003U000001V5yoD	16358	16358	1	1943	68	12/1/11		RC Support (Large role)	1.5	4/22/16	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	2.5	4/8/16	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		RC Support (Large role)	3	1/27/17	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		RC Support (Large role)	2.5	3/3/17	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		RC Support (Large role)	2.5	3/3/17	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	2.5	4/1/16	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		RC Support (Large role)	4	10/14/16	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	4	2/12/16	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	3	4/21/17	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	3	4/21/17	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		RC Support (Large role)	4	1/6/17	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		RC Support (Large role)	4	10/21/16	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	4	3/10/17	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	3	6/16/17	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	3	6/23/17	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	3	11/4/16	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	4	6/2/17	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		RC Support (Large role)	5	12/2/16	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	3	11/11/16	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		RC Support (Large role)	3	2/17/17	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		RC Support (Large role)	4	2/3/17	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		RC Support (Large role)	3	1/20/17	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Host - No Staff	2	9/30/16	Tier 3	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	5	9/23/16	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	5	8/5/16	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	4	5/19/17	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	3	5/26/17	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	3	5/26/17	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		RC Support (Large role)	4	12/9/16	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		RC Support (Large role)	3	11/18/16	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	4	7/8/16	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	3	6/9/17	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	3	6/9/17	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	4	6/10/16	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	4.5	5/27/16	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	4	3/17/17	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	4	3/17/17	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	4	3/24/17	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	3	3/31/17	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	2	7/29/16	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		RC Support (Large role)	3	12/16/16	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Host - No Staff	3	5/12/17	Tier 3	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Host - No Staff	3	5/12/17	Tier 3	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		RC Support (Large role)	3	5/6/16	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		Event Assistance (Large role)	4	3/11/16	Tier 2	
003U000001V5z8I	16359	16359	1	1934	72	5/1/06		RC Support (Large role)	4	4/29/16	Tier 2	
003U000001V5z7U	16362	16362	1	1957	32	2/1/89		Event Assistance (Large role)	4	4/4/17	Tier 2	
003U000001V5z7U	16362	16362	1	1957	32	2/1/89		Event Assistance (Large role)	4	4/4/17	Tier 2	
003U000001V5z7U	16362	16362	1	1957	32	2/1/89		Event Assistance (Small duty)	0.3	5/11/17	Tier 1	
003U000001V5ywb	16375	16375	1	1944	70	5/2/14		Event Assistance (Large role)	4	4/4/17	Tier 2	
003U000001V5ywb	16375	16375	1	1944	70	5/2/14		Event Assistance (Large role)	4	4/4/17	Tier 2	
003U000001V5ywb	16375	16375	1	1944	70	5/2/14		Event Assistance (Large role)	4	8/2/16	Tier 2	
003U000001V5ywb	16375	16375	1	1944	70	5/2/14		RC Support (Small role)	0.5	2/24/17	Tier 1	
003U000001V5ywb	16375	16375	1	1944	70	5/2/14		RC Support (Small role)	0.5	2/24/17	Tier 1	
003U000001V5zIZ	16384	16384	1	1950	64	8/1/13		Event Assistance (Large role)	4	4/4/17	Tier 2	
003U000001V5zIZ	16384	16384	1	1950	64	8/1/13		Event Assistance (Large role)	4	4/4/17	Tier 2	
003U000001V5zIZ	16384	16384	1	1950	64	8/1/13		Event Assistance (Large role)	4	8/2/16	Tier 2	
003U000001V5zIZ	16384	16384	1	1950	64	8/1/13		Event Assistance (Large role)	2.5	4/27/17	Tier 2	
003U000001V5zIZ	16384	16384	1	1950	64	8/1/13		Event Assistance (Large role)	2.5	12/11/15	Tier 2	
003U000001V5zIZ	16384	16384	1	1950	64	8/1/13		Event Host - No Staff	2.5	11/13/15	Tier 3	
003U000001V5zIZ	16384	16384	1	1950	64	8/1/13		Event Assistance (Large role)	2	11/9/16	Tier 2	
003U000001V5zIZ	16384	16384	1	1950	64	8/1/13		Event Host - No Staff	3	10/23/15	Tier 3	
003U000001V5zIZ	16384	16384	1	1950	64	8/1/13		Event Assistance (Small duty)	1	7/19/16	Tier 1	
003U000001V5zIZ	16384	16384	1	1950	64	8/1/13		Event Host - No Staff	2.5	5/26/16	Tier 3	
003U000001V5zIZ	16384	16384	1	1950	64	8/1/13		Event Assistance (Large role)	2.5	7/28/16	Tier 2	
003U000001bamaN	fam34066;fam41240	16385	0	1959	48	12/1/07		Event Assistance (Large role)	1.5	3/26/17	Tier 2	
003U000001bamaN	fam34066;fam41240	16385	0	1959	48	12/1/07		Event Assistance (Large role)	1	12/19/16	Tier 2	
003U000001V5zTr	16386	16386	1	1949	54	1/24/03		RC Support (Large role)	2	2/28/17	Tier 2	
003U000001V5zTr	16386	16386	1	1949	54	1/24/03		Event Assistance (Large role)	2	10/18/16	Tier 2	
003U000001V5zTr	16386	16386	1	1949	54	1/24/03		Event Assistance (Large role)	2.5	10/4/16	Tier 2	
003U000001V5zTr	16386	16386	1	1949	54	1/24/03		Event Assistance (Large role)	2.5	10/11/16	Tier 2	
003U000001V5zTr	16386	16386	1	1949	54	1/24/03		Event Assistance (Large role)	2	9/13/16	Tier 2	
003U000001V5zTr	16386	16386	1	1949	54	1/24/03		RC Support (Large role)	2	11/29/16	Tier 2	
003U000001V5zTr	16386	16386	1	1949	54	1/24/03		RC Support (Large role)	2	2/7/17	Tier 2	
003U000001V5zTr	16386	16386	1	1949	54	1/24/03		RC Support (Large role)	2	2/21/17	Tier 2	
003U000001V5zTr	16386	16386	1	1949	54	1/24/03		RC Support (Large role)	3	1/31/17	Tier 2	
003U000001V5zTr	16386	16386	1	1949	54	1/24/03		RC Support (Large role)	2	2/21/17	Tier 2	
003U000001V5zTr	16386	16386	1	1949	54	1/24/03		RC Support (Large role)	2	2/14/17	Tier 2	
003U000001V5zTr	16386	16386	1	1949	54	1/24/03		Event Assistance (Large role)	2.5	3/14/17	Tier 2	
003U000001V5zTr	16386	16386	1	1949	54	1/24/03		Event Assistance (Large role)	2	4/25/17	Tier 2	
003U000001V5zTr	16386	16386	1	1949	54	1/24/03		Event Assistance (Large role)	2	4/25/17	Tier 2	
003U000001V5zTr	16386	16386	1	1949	54	1/24/03		Event Assistance (Large role)	2	4/25/17	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		Event Assistance (Large role)	4	4/8/16	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		Event Assistance (Large role)	3	12/29/15	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	4	12/28/15	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		Resident Committee Meetings	3	4/11/16	Tier 1	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	20	1/27/17	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	4	9/27/16	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	2.5	3/3/17	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	2.5	3/3/17	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	10	3/3/17	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	10	2/24/17	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		Event Assistance (Large role)	5	4/1/16	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	4	2/18/16	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		Event Assistance (Large role)	5	8/2/16	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		Event Assistance (Large role)	20	4/27/17	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	4	2/16/16	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	4	1/6/17	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		Event Assistance (Large role)	2	2/5/16	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		Event Assistance (Large role)	3	2/5/16	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	4	2/3/16	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	4	2/10/16	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	10	10/21/16	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		Event Assistance (Large role)	2	4/17/17	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		Event Assistance (Large role)	2	4/17/17	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	4	1/26/16	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	4	1/25/16	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	2	6/16/17	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	10	4/12/17	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		Event Assistance (Large role)	4	6/2/17	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	20	12/2/16	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	5	12/2/16	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	2	12/15/15	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	15	2/10/17	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		Event Assistance (Large role)	3	10/29/15	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		Event Host - No Staff	2	10/11/16	Tier 3	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	4	12/9/15	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	4	11/25/15	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	10	2/17/17	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	20	2/3/17	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	4	2/3/17	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		Event Assistance (Large role)	4	10/7/16	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	4	12/1/15	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		Event Assistance (Large role)	5	11/18/15	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	4	11/11/15	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		RC Support (Large role)	20	1/20/17	Tier 2	
003U000001V5zll	16391	16391	1	1954	46	10/27/00		Event Assistance (Large role)	6	11/4/15	Tier 2	
