Contact ID,Yardi ID,Yardi HOH ID,Yardi HoH,Birth year,Age at MI,First Move In,event_after_MI,3years_after_MI,event_before_3years,event_in_3years,MI_year_again,Move Out,Volunteer Job: Volunteer Job Name,Volunteer_Job_Name_Broad,Hours Worked,Start Date,Volunteer Job: Leadership Tier,MO Reason
003U0000013FR8Q,13753,13753,1,1957,56,2013-11-15T00:00:00Z,true,2016-11-15T00:00:00Z,true,true,2013,12/31/16,Resident Committee Meetings,Meeting/Committee,2,2016-07-15T00:00:00Z,,Desired Amenities
003U000001V5zuO,fam24489;fam17400,14094,0,1962,50,2012-09-14T00:00:00Z,true,2015-09-14T00:00:00Z,true,true,2012,9/14/14,RC Program Assistance,Assistance/Support,3,2014-08-28T00:00:00Z,,Non-Payment of Rent
003U000001iuFQq,10945;14094,14094,1,1982,31,2012-09-14T00:00:00Z,true,2015-09-14T00:00:00Z,true,true,2012,9/14/14,RC Program Assistance,Assistance/Support,2,2013-07-11T00:00:00Z,,Non-Payment of Rent
003U0000013FSoP,14904;12495,14904,1,1956,57,2013-04-22T00:00:00Z,true,2016-04-22T00:00:00Z,true,true,2013,7/22/14,Resident Committee Meetings,Meeting/Committee,1,2015-05-01T00:00:00Z,,
003U0000013FSoP,14904;12495,14904,1,1956,57,2013-04-22T00:00:00Z,true,2016-04-22T00:00:00Z,true,true,2013,7/22/14,Resident Committee Meetings,Meeting/Committee,1,2016-02-19T00:00:00Z,,
003U0000013FSoP,14904;12495,14904,1,1956,57,2013-04-22T00:00:00Z,true,2016-04-22T00:00:00Z,true,true,2013,7/22/14,Help Shelf,Assistance/Support,0.25,2015-09-10T00:00:00Z,,
003U0000013FSoP,14904;12495,14904,1,1956,57,2013-04-22T00:00:00Z,true,2016-04-22T00:00:00Z,true,true,2013,7/22/14,Resident Planning Committee,Meeting/Committee,1,2014-05-30T00:00:00Z,,
003U0000013FSoP,14904;12495,14904,1,1956,57,2013-04-22T00:00:00Z,true,2016-04-22T00:00:00Z,true,true,2013,7/22/14,Resident Committee Meetings,Meeting/Committee,1,2016-03-25T00:00:00Z,,
003U0000013FSkO,13458;15106,15106,1,1962,51,2013-10-10T00:00:00Z,true,2016-10-10T00:00:00Z,true,true,2013,4/30/16,RC Program Assistance,Assistance/Support,0.5,2015-05-21T00:00:00Z,,Relocation
003U0000013FSkO,13458;15106,15106,1,1962,51,2013-10-10T00:00:00Z,true,2016-10-10T00:00:00Z,true,true,2013,4/30/16,Resident Committee Meetings,Meeting/Committee,1,2016-02-19T00:00:00Z,,Relocation
003U0000013FSkO,13458;15106,15106,1,1962,51,2013-10-10T00:00:00Z,true,2016-10-10T00:00:00Z,true,true,2013,4/30/16,RC Program Assistance,Assistance/Support,0.5,2015-06-04T00:00:00Z,,Relocation
003U0000013FSkO,13458;15106,15106,1,1962,51,2013-10-10T00:00:00Z,true,2016-10-10T00:00:00Z,true,true,2013,4/30/16,Help Shelf,Assistance/Support,0.25,2015-06-25T00:00:00Z,,Relocation
003U0000013FSkO,13458;15106,15106,1,1962,51,2013-10-10T00:00:00Z,true,2016-10-10T00:00:00Z,true,true,2013,4/30/16,Resident Committee Meetings,Meeting/Committee,1,2015-12-18T00:00:00Z,,Relocation
003U0000013FSkO,13458;15106,15106,1,1962,51,2013-10-10T00:00:00Z,true,2016-10-10T00:00:00Z,true,true,2013,4/30/16,Resident Committee Meetings,Meeting/Committee,1,2015-01-23T00:00:00Z,,Relocation
003U0000013FSkO,13458;15106,15106,1,1962,51,2013-10-10T00:00:00Z,true,2016-10-10T00:00:00Z,true,true,2013,4/30/16,Resident Planning Committee,Meeting/Committee,1,2013-12-20T00:00:00Z,,Relocation
003U0000013FSkO,13458;15106,15106,1,1962,51,2013-10-10T00:00:00Z,true,2016-10-10T00:00:00Z,true,true,2013,4/30/16,Meal Serving,Assistance/Support,0.25,2015-03-17T00:00:00Z,,Relocation
003U0000013FSkO,13458;15106,15106,1,1962,51,2013-10-10T00:00:00Z,true,2016-10-10T00:00:00Z,true,true,2013,4/30/16,Cleaning,Assistance/Support,0.25,2015-02-23T00:00:00Z,,Relocation
003U0000013FRz7,15188;12778,15188,1,1954,59,2013-06-19T00:00:00Z,true,2016-06-19T00:00:00Z,true,true,2013,1/9/15,Resident Planning Committee,Meeting/Committee,1,2014-09-19T00:00:00Z,,
003U0000013FRz7,15188;12778,15188,1,1954,59,2013-06-19T00:00:00Z,true,2016-06-19T00:00:00Z,true,true,2013,1/9/15,Resident Planning Committee,Meeting/Committee,1,2014-08-29T00:00:00Z,,
003U0000013FRz7,15188;12778,15188,1,1954,59,2013-06-19T00:00:00Z,true,2016-06-19T00:00:00Z,true,true,2013,1/9/15,RC Program Assistance,Assistance/Support,9,2015-06-26T00:00:00Z,,
003U0000013FRz7,15188;12778,15188,1,1954,59,2013-06-19T00:00:00Z,true,2016-06-19T00:00:00Z,true,true,2013,1/9/15,Resident Planning Committee,Meeting/Committee,1,2013-12-20T00:00:00Z,,
003U0000013FRz7,15188;12778,15188,1,1954,59,2013-06-19T00:00:00Z,true,2016-06-19T00:00:00Z,true,true,2013,1/9/15,Help Shelf,Assistance/Support,3,2013-11-14T00:00:00Z,,
003U0000013FRz7,15188;12778,15188,1,1954,59,2013-06-19T00:00:00Z,true,2016-06-19T00:00:00Z,true,true,2013,1/9/15,Event Host,Leader/Host,1.5,2013-11-13T00:00:00Z,,
003U0000013FRz7,15188;12778,15188,1,1954,59,2013-06-19T00:00:00Z,true,2016-06-19T00:00:00Z,true,true,2013,1/9/15,Donation Drive,Assistance/Support,1,2014-06-26T00:00:00Z,,
003U0000013FRz7,15188;12778,15188,1,1954,59,2013-06-19T00:00:00Z,true,2016-06-19T00:00:00Z,true,true,2013,1/9/15,Event Host,Leader/Host,1.5,2014-03-10T00:00:00Z,,
003U0000013FRz7,15188;12778,15188,1,1954,59,2013-06-19T00:00:00Z,true,2016-06-19T00:00:00Z,true,true,2013,1/9/15,Event Host,Leader/Host,1.5,2014-03-17T00:00:00Z,,
003U0000013FRz7,15188;12778,15188,1,1954,59,2013-06-19T00:00:00Z,true,2016-06-19T00:00:00Z,true,true,2013,1/9/15,RC Program Assistance,Assistance/Support,0.25,2013-08-14T00:00:00Z,,
003U0000013FRz7,15188;12778,15188,1,1954,59,2013-06-19T00:00:00Z,true,2016-06-19T00:00:00Z,true,true,2013,1/9/15,Resident Planning Committee,Meeting/Committee,1,2014-05-30T00:00:00Z,,
003U0000013FRz7,15188;12778,15188,1,1954,59,2013-06-19T00:00:00Z,true,2016-06-19T00:00:00Z,true,true,2013,1/9/15,Help Shelf,Assistance/Support,0.25,2014-05-16T00:00:00Z,,
003U0000013FRz7,15188;12778,15188,1,1954,59,2013-06-19T00:00:00Z,true,2016-06-19T00:00:00Z,true,true,2013,1/9/15,Event Host,Leader/Host,1.5,2014-01-27T00:00:00Z,,
003U0000013FRz7,15188;12778,15188,1,1954,59,2013-06-19T00:00:00Z,true,2016-06-19T00:00:00Z,true,true,2013,1/9/15,RC Program Assistance,Assistance/Support,1,2013-07-19T00:00:00Z,,
003U0000013FRz7,15188;12778,15188,1,1954,59,2013-06-19T00:00:00Z,true,2016-06-19T00:00:00Z,true,true,2013,1/9/15,Resident Committee Meetings,Meeting/Committee,2,2015-02-27T00:00:00Z,,
003U0000013FRz7,15188;12778,15188,1,1954,59,2013-06-19T00:00:00Z,true,2016-06-19T00:00:00Z,true,true,2013,1/9/15,Resident Planning Committee,Meeting/Committee,1,2014-12-19T00:00:00Z,,
003U0000013FRz7,15188;12778,15188,1,1954,59,2013-06-19T00:00:00Z,true,2016-06-19T00:00:00Z,true,true,2013,1/9/15,Resident Committee Meetings,Meeting/Committee,7,2015-11-30T00:00:00Z,,
003U0000013FRz7,15188;12778,15188,1,1954,59,2013-06-19T00:00:00Z,true,2016-06-19T00:00:00Z,true,true,2013,1/9/15,Resident Committee Meetings,Meeting/Committee,7,2015-07-30T00:00:00Z,,
003U0000013FRz7,15188;12778,15188,1,1954,59,2013-06-19T00:00:00Z,true,2016-06-19T00:00:00Z,true,true,2013,1/9/15,Resident Committee Meetings,Meeting/Committee,7,2015-10-30T00:00:00Z,,
003U0000013FRz7,15188;12778,15188,1,1954,59,2013-06-19T00:00:00Z,true,2016-06-19T00:00:00Z,true,true,2013,1/9/15,Resident Committee Meetings,Meeting/Committee,7,2015-09-30T00:00:00Z,,
003U000001iuFQl,9922;15351,15351,1,1953,59,2012-04-18T00:00:00Z,true,2015-04-18T00:00:00Z,true,true,2012,3/9/17,Special Project,Assistance/Support,5,2012-12-18T00:00:00Z,,Desired Amenities
003U000001iuFSh,fam24768;15409,15409,1,1960,52,2012-04-18T00:00:00Z,true,2015-04-18T00:00:00Z,true,true,2012,10/31/14,RC Program Assistance,Assistance/Support,0.33,2014-08-14T00:00:00Z,,
003U000001iuFSh,fam24768;15409,15409,1,1960,52,2012-04-18T00:00:00Z,true,2015-04-18T00:00:00Z,true,true,2012,10/31/14,RC Support,Assistance/Support,1,2015-04-07T00:00:00Z,Tier 1,
003U000001iuFSh,fam24768;15409,15409,1,1960,52,2012-04-18T00:00:00Z,true,2015-04-18T00:00:00Z,true,true,2012,10/31/14,RC Support,Assistance/Support,1,2015-03-16T00:00:00Z,Tier 1,
003U000001iuFSh,fam24768;15409,15409,1,1960,52,2012-04-18T00:00:00Z,true,2015-04-18T00:00:00Z,true,true,2012,10/31/14,RC Support,Assistance/Support,1,2015-03-09T00:00:00Z,Tier 1,
003U000001iuFSh,fam24768;15409,15409,1,1960,52,2012-04-18T00:00:00Z,true,2015-04-18T00:00:00Z,true,true,2012,10/31/14,RC Support,Assistance/Support,0.5,2015-04-06T00:00:00Z,Tier 1,
003U000001iuFSh,fam24768;15409,15409,1,1960,52,2012-04-18T00:00:00Z,true,2015-04-18T00:00:00Z,true,true,2012,10/31/14,RC Support,Assistance/Support,1,2015-03-02T00:00:00Z,Tier 1,
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Floor Monitor,Leader/Host,0.25,2014-06-16T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Floor Monitor,Leader/Host,1,2014-06-05T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Floor Monitor,Leader/Host,1,2014-06-19T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,RC Program Assistance,Assistance/Support,0.25,2013-12-16T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,RC Program Assistance,Assistance/Support,0.25,2013-12-06T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Floor Monitor,Leader/Host,1,2013-12-05T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Meal Serving,Assistance/Support,1,2013-11-23T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,RC Program Assistance,Assistance/Support,0.75,2013-11-21T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Help Shelf,Assistance/Support,0.75,2013-11-11T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Help Shelf,Assistance/Support,1.5,2014-02-10T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,RC Program Assistance,Assistance/Support,0.75,2014-02-05T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,RC Program Assistance,Assistance/Support,1,2014-02-03T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,RC Program Assistance,Assistance/Support,1,2014-02-03T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,RC Program Assistance,Assistance/Support,0.5,2014-01-18T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Floor Monitor,Leader/Host,1,2014-01-16T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,RC Program Assistance,Assistance/Support,0.75,2014-02-19T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Event Host,Leader/Host,1.5,2014-02-13T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Resident Committee Meetings,Meeting/Committee,1,2015-05-14T00:00:00Z,Tier 1,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Resident Committee Meetings,Meeting/Committee,1,2015-03-19T00:00:00Z,Tier 1,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,RC Support,Assistance/Support,1,2015-05-29T00:00:00Z,Tier 1,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Resident Committee Meetings,Meeting/Committee,1,2015-04-16T00:00:00Z,Tier 1,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Resident Committee Meetings,Meeting/Committee,1,2015-07-30T00:00:00Z,Tier 1,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Resident Committee Meetings,Meeting/Committee,1,2014-09-25T00:00:00Z,Tier 1,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Event Assistance,Assistance/Support,1,2015-04-20T00:00:00Z,Tier 2,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Event Assistance,Assistance/Support,1.5,2015-08-04T00:00:00Z,Tier 2,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Resident Committee Meetings,Meeting/Committee,1,2014-10-16T00:00:00Z,Tier 1,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Resident Committee Meetings,Meeting/Committee,0.25,2015-03-23T00:00:00Z,Tier 1,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Event Assistance,Assistance/Support,0.25,2015-03-30T00:00:00Z,Tier 2,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,RC Support,Assistance/Support,0.25,2015-03-26T00:00:00Z,Tier 1,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,RC Support,Assistance/Support,0.25,2015-11-02T00:00:00Z,Tier 1,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,RC Support,Assistance/Support,0.25,2015-11-23T00:00:00Z,Tier 1,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Resident Planning Committee,Meeting/Committee,1,2014-12-11T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Flyering/Door Knocking,Assistance/Support,0.25,2014-11-21T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Flyering/Door Knocking,Assistance/Support,0.5,2014-11-19T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Help Shelf,Assistance/Support,0.25,2014-11-21T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,RC Program Assistance,Assistance/Support,1,2014-11-21T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Floor Monitor,Leader/Host,1,2014-11-20T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Event Assistance,Assistance/Support,0.75,2015-01-26T00:00:00Z,Tier 2,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,RC Program Assistance,Assistance/Support,0.25,2014-09-10T00:00:00Z,,Relocation
003U000001iuFRy,13425;15599,15599,1,1979,34,2013-10-11T00:00:00Z,true,2016-10-11T00:00:00Z,true,true,2013,12/15/15,Flyering/Door Knocking,Assistance/Support,0.5,2014-09-29T00:00:00Z,,Relocation
003U0000013FR58,9790;16189,16189,1,1981,30,2012-04-02T00:00:00Z,true,2015-04-02T00:00:00Z,true,true,2012,2/28/15,RC Program Assistance,Assistance/Support,3,2013-06-08T00:00:00Z,,
003U0000013FR58,9790;16189,16189,1,1981,30,2012-04-02T00:00:00Z,true,2015-04-02T00:00:00Z,true,true,2012,2/28/15,RC Program Assistance,Assistance/Support,0.25,2013-06-07T00:00:00Z,,
003U000001V5zB7,16323,16323,1,1961,52,2013-05-03T00:00:00Z,true,2016-05-03T00:00:00Z,true,true,2013,,Event Assistance,Assistance/Support,2.5,2016-04-01T00:00:00Z,Tier 2,
003U000001V5zB7,16323,16323,1,1961,52,2013-05-03T00:00:00Z,true,2016-05-03T00:00:00Z,true,true,2013,,Event Assistance,Assistance/Support,2,2016-02-05T00:00:00Z,Tier 2,
003U000001V5zB7,16323,16323,1,1961,52,2013-05-03T00:00:00Z,true,2016-05-03T00:00:00Z,true,true,2013,,Event Assistance,Assistance/Support,4,2015-11-06T00:00:00Z,Tier 2,
003U000001V5zB7,16323,16323,1,1961,52,2013-05-03T00:00:00Z,true,2016-05-03T00:00:00Z,true,true,2013,,Event Assistance,Assistance/Support,2,2016-03-04T00:00:00Z,Tier 2,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,,Event Assistance,Assistance/Support,2.5,2015-12-11T00:00:00Z,Tier 2,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,,Event Host,Leader/Host,2.5,2015-11-13T00:00:00Z,Tier 3,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,,Event Host,Leader/Host,3,2015-10-23T00:00:00Z,Tier 3,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,,Event Assistance,Assistance/Support,1,2016-07-19T00:00:00Z,Tier 1,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,,Event Host,Leader/Host,2.5,2016-05-26T00:00:00Z,Tier 3,
003U000001V5zIZ,16384,16384,1,1950,64,2013-08-01T00:00:00Z,true,2016-08-01T00:00:00Z,true,true,2013,,Event Assistance,Assistance/Support,2.5,2016-07-28T00:00:00Z,Tier 2,
003U000001FRVFv,16610;13715,16610,1,1968,45,2013-11-21T00:00:00Z,true,2016-11-21T00:00:00Z,true,true,2013,5/31/15,Help Shelf,Assistance/Support,0.25,2015-06-25T00:00:00Z,,
003U000001FRVFv,16610;13715,16610,1,1968,45,2013-11-21T00:00:00Z,true,2016-11-21T00:00:00Z,true,true,2013,5/31/15,Cleaning,Assistance/Support,0.25,2015-02-23T00:00:00Z,,
003U000001FRVFv,16610;13715,16610,1,1968,45,2013-11-21T00:00:00Z,true,2016-11-21T00:00:00Z,true,true,2013,5/31/15,Event Host,Leader/Host,2,2014-12-17T00:00:00Z,,
003U000001FRVFv,16610;13715,16610,1,1968,45,2013-11-21T00:00:00Z,true,2016-11-21T00:00:00Z,true,true,2013,5/31/15,Help Shelf,Assistance/Support,0.25,2016-03-24T00:00:00Z,,
003U0000019IBYC,16668;13905,16668,1,1954,60,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,4/30/15,RC Support,Assistance/Support,0.5,2016-10-21T00:00:00Z,Tier 1,
003U0000019IBYC,16668;13905,16668,1,1954,60,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,4/30/15,RC Support,Assistance/Support,5,2016-09-29T00:00:00Z,Tier 1,
003U0000019IBYC,16668;13905,16668,1,1954,60,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,4/30/15,Event Assistance,Assistance/Support,4,2016-08-18T00:00:00Z,Tier 2,
003U0000019IBYC,16668;13905,16668,1,1954,60,2013-12-27T00:00:00Z,true,2016-12-27T00:00:00Z,true,true,2013,4/30/15,RC Program Assistance,Assistance/Support,1.5,2014-10-31T00:00:00Z,,
003U0000013FRGH,8582;16672,16672,1,1966,45,2011-07-07T00:00:00Z,true,2014-07-07T00:00:00Z,true,true,2011,5/24/16,Landscaping,Assistance/Support,10,2011-09-30T00:00:00Z,,Lease Violation(s)
003U0000013FRGH,8582;16672,16672,1,1966,45,2011-07-07T00:00:00Z,true,2014-07-07T00:00:00Z,true,true,2011,5/24/16,Landscaping,Assistance/Support,10,2011-08-31T00:00:00Z,,Lease Violation(s)
003U0000013FRGH,8582;16672,16672,1,1966,45,2011-07-07T00:00:00Z,true,2014-07-07T00:00:00Z,true,true,2011,5/24/16,Event Host,Leader/Host,3,2013-02-26T00:00:00Z,,Lease Violation(s)
003U0000013FRGH,8582;16672,16672,1,1966,45,2011-07-07T00:00:00Z,true,2014-07-07T00:00:00Z,true,true,2011,5/24/16,Event Host,Leader/Host,3,2013-02-12T00:00:00Z,,Lease Violation(s)
003U0000013FRGH,8582;16672,16672,1,1966,45,2011-07-07T00:00:00Z,true,2014-07-07T00:00:00Z,true,true,2011,5/24/16,Event Host,Leader/Host,2.5,2013-02-06T00:00:00Z,,Lease Violation(s)
003U0000013FRGH,8582;16672,16672,1,1966,45,2011-07-07T00:00:00Z,true,2014-07-07T00:00:00Z,true,true,2011,5/24/16,Event Host,Leader/Host,8,2013-02-26T00:00:00Z,,Lease Violation(s)
003U0000013FRGH,8582;16672,16672,1,1966,45,2011-07-07T00:00:00Z,true,2014-07-07T00:00:00Z,true,true,2011,5/24/16,Event Host,Leader/Host,0.25,2013-03-20T00:00:00Z,,Lease Violation(s)
003U0000013FRGH,8582;16672,16672,1,1966,45,2011-07-07T00:00:00Z,true,2014-07-07T00:00:00Z,true,true,2011,5/24/16,Landscaping,Assistance/Support,1,2011-07-31T00:00:00Z,,Lease Violation(s)
003U0000013FRGH,8582;16672,16672,1,1966,45,2011-07-07T00:00:00Z,true,2014-07-07T00:00:00Z,true,true,2011,5/24/16,Landscaping,Assistance/Support,15,2011-10-31T00:00:00Z,,Lease Violation(s)
003U0000013FRGH,8582;16672,16672,1,1966,45,2011-07-07T00:00:00Z,true,2014-07-07T00:00:00Z,true,true,2011,5/24/16,Landscaping,Assistance/Support,12,2011-09-30T00:00:00Z,,Lease Violation(s)
003U0000013FRGH,8582;16672,16672,1,1966,45,2011-07-07T00:00:00Z,true,2014-07-07T00:00:00Z,true,true,2011,5/24/16,RC Program Assistance,Assistance/Support,4.5,2012-02-29T00:00:00Z,,Lease Violation(s)
003U0000013FRGH,8582;16672,16672,1,1966,45,2011-07-07T00:00:00Z,true,2014-07-07T00:00:00Z,true,true,2011,5/24/16,Landscaping,Assistance/Support,10,2011-11-30T00:00:00Z,,Lease Violation(s)
003U0000013FRGH,8582;16672,16672,1,1966,45,2011-07-07T00:00:00Z,true,2014-07-07T00:00:00Z,true,true,2011,5/24/16,RC Program Assistance,Assistance/Support,0.25,2013-03-04T00:00:00Z,,Lease Violation(s)
003U0000013FRGH,8582;16672,16672,1,1966,45,2011-07-07T00:00:00Z,true,2014-07-07T00:00:00Z,true,true,2011,5/24/16,RC Program Assistance,Assistance/Support,4,2013-01-29T00:00:00Z,,Lease Violation(s)
003U0000013FRGH,8582;16672,16672,1,1966,45,2011-07-07T00:00:00Z,true,2014-07-07T00:00:00Z,true,true,2011,5/24/16,RC Program Assistance,Assistance/Support,0.25,2013-01-25T00:00:00Z,,Lease Violation(s)
003U0000013FRGH,8582;16672,16672,1,1966,45,2011-07-07T00:00:00Z,true,2014-07-07T00:00:00Z,true,true,2011,5/24/16,Landscaping,Assistance/Support,10,2011-12-30T00:00:00Z,,Lease Violation(s)
003U0000013FRGH,8582;16672,16672,1,1966,45,2011-07-07T00:00:00Z,true,2014-07-07T00:00:00Z,true,true,2011,5/24/16,Event Host,Leader/Host,2,2013-05-11T00:00:00Z,,Lease Violation(s)
003U0000013FRGH,8582;16672,16672,1,1966,45,2011-07-07T00:00:00Z,true,2014-07-07T00:00:00Z,true,true,2011,5/24/16,RC Program Assistance,Assistance/Support,2,2013-04-30T00:00:00Z,,Lease Violation(s)
